28605,46,Swansea City,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160726013705_swansea_h.png,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/jersey/20160726013705_swansea_h.png,swansea-city,home,#f1f1f1
28605,37,Manchester City,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160726013010_man-city_h.png,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/jersey/20160726013010_man-city_h.png,manchester-city,away,#65a2d2
