28605,1858,37,Claudio,Bravo,Claudio Bravo,Claudio Bravo,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p1858c37j1.jpg,Goalkeeper,13/04/1983,80,184,1,30,Chile,http://www.squawka.com/players/claudio-bravo/stats,5,50,playing,33,23.6
28605,376,37,Bacary,Sagna,Bacary Sagna,Bacary Sagna,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p376c37j3.jpg,Defender,14/02/1983,72,176,3,5,France,http://www.squawka.com/players/bacary-sagna/stats,21,15,playing,34,23.2
28605,544,37,Pablo,Zabaleta,Pablo Zabaleta,Zabaleta,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p544c37j5.jpg,Defender,16/01/1985,74,174,5,2,Argentina,http://www.squawka.com/players/pablo-zabaleta/stats,0,0,bench,32,24.4
28605,9362,37,Fernando Francisco,Reges,Fernando,Reges,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p9362c37j6.jpg,Midfielder,25/07/1987,76,183,6,8,Brazil,http://www.squawka.com/players/fernando-reges/stats,0,0,bench,29,22.7
28605,534,37,Raheem,Sterling,Raheem Sterling,Sterling,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p534c37j7.jpg,Forward,08/12/1994,69,170,7,20,England,http://www.squawka.com/players/raheem-sterling/stats,65,20,playing,22,23.9
28605,136,37,Ilkay,Gündogan,Ilkay Gündogan,Ilkay Gündogan,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p136c37j8.jpg,Midfielder,24/10/1990,80,180,8,40,Germany,http://www.squawka.com/players/ilkay-gundogan/stats,60,40,playing,26,24.7
28605,564,37,Sergio,Agüero,Sergio Agüero,Agüero,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p564c37j10.jpg,Forward,02/06/1988,70,173,10,52,Argentina,http://www.squawka.com/players/sergio-aguero/stats,80,50,playing,28,23.4
28605,556,37,Aleksandar,Kolarov,Aleksandar Kolarov,Kolarov,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p556c37j11.jpg,Defender,10/11/1985,83,187,11,-7,Serbia,http://www.squawka.com/players/aleksandar-kolarov/stats,21,85,playing,31,23.7
28605,1734,37,Willy,Caballero,Willy Caballero,Willy Caballero,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p1734c37j13.jpg,Goalkeeper,28/09/1981,80,186,13,0,Argentina,http://www.squawka.com/players/willy-caballero/stats,0,0,bench,35,23.1
28605,318,37,Jesús,Navas,Jesús Navas,Jesús Navas,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p318c37j15.jpg,Midfielder,21/11/1985,60,170,15,3,Spain,http://www.squawka.com/players/jesus-navas/stats,0,0,bench,31,20.8
28605,2431,37,Kevin,De Bruyne,Kevin De Bruyne,De Bruyne,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p2431c37j17.jpg,Midfielder,28/06/1991,68,181,17,24,Belgium,http://www.squawka.com/players/kevin-de-bruyne/stats,65,80,playing,25,20.8
28605,12319,37,Leroy,Sané,Leroy Sané,Leroy Sané,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p12319c37j19.jpg,Midfielder,11/01/1996,75,183,19,0,Germany,http://www.squawka.com/players/leroy-sane/stats,0,0,bench,21,22.4
28605,308,37,David,Silva,David Silva,David Silva,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p308c37j21.jpg,Midfielder,08/01/1986,67,173,21,38,Spain,http://www.squawka.com/players/david-silva/stats,60,60,playing,31,22.4
28605,102,37,Gaël,Clichy,Gaël Clichy,Clichy,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p102c37j22.jpg,Defender,26/07/1985,65,176,22,0,France,http://www.squawka.com/players/gael-clichy/stats,0,0,bench,31,21
28605,4207,37,John,Stones,John Stones,Stones,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p4207c37j24.jpg,Defender,28/05/1994,70,188,24,22,England,http://www.squawka.com/players/john-stones/stats,17,61,playing,22,19.8
28605,4958,37,Fernando,Luiz Rosa,Fernandinho,Luiz Rosa,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p4958c37j25.jpg,Midfielder,04/05/1985,67,179,25,-3,Brazil,http://www.squawka.com/players/fernandinho/stats,40,50,playing,31,20.9
