28605,5 - 10,2,goal,564,37,Attack,8,7,487,417887109,88.9,13.7,87.2,41.9,8,376
28605,10 - 15,3,goal,312,46,Attack,12,14,734,1530201971,76.5,64,85.4,64.5,12,863
28605,75 - 80,16,goal,534,37,Attack,76,11,4571,2136617615,48.3,83.9,74.2,77.5,76,2431
