28605,0 - 5,1,46,0,1,0,0,0,0,0/1
28605,0 - 5,1,37,0,0,0,0,0,0,0/0
28605,5 - 10,2,46,0,0,0,0,0,0,0/0
28605,5 - 10,2,37,0,0,1,0,0,0,1/2
28605,10 - 15,3,46,1,1,0,0,0,0,1/3
28605,10 - 15,3,37,0,0,0,0,0,0,0/0
28605,15 - 20,4,46,0,0,0,0,0,0,0/0
28605,15 - 20,4,37,0,1,0,0,0,0,0/1
28605,25 - 30,6,46,0,0,0,0,0,0,0/0
28605,25 - 30,6,37,0,1,0,0,0,0,0/1
28605,30 - 35,7,46,0,1,0,0,0,0,0/1
28605,30 - 35,7,37,0,1,0,0,0,0,0/1
28605,35 - 40,8,46,1,0,0,0,0,0,0/1
28605,35 - 40,8,37,0,0,0,0,0,0,0/0
28605,40 - 45,9,46,0,1,0,0,0,0,0/1
28605,40 - 45,9,37,0,0,2,0,0,0,0/2
28605,45 - 50,10,46,0,1,0,0,0,0,0/1
28605,45 - 50,10,37,0,1,0,0,0,0,0/1
28605,50 - 55,11,46,0,1,0,0,0,0,0/1
28605,50 - 55,11,37,0,0,1,0,0,0,0/1
28605,55 - 60,12,46,0,0,0,0,0,0,0/0
28605,55 - 60,12,37,0,0,2,0,0,0,0/2
28605,60 - 65,13,46,1,0,0,0,0,0,0/1
28605,60 - 65,13,37,0,0,0,0,0,0,1/1
28605,65 - 70,14,46,1,0,0,0,0,0,0/1
28605,65 - 70,14,37,0,1,0,0,0,0,0/1
28605,70 - 75,15,46,0,0,0,0,0,0,0/0
28605,70 - 75,15,37,1,1,0,0,0,0,0/2
28605,75 - 80,16,46,0,0,0,0,0,0,0/0
28605,75 - 80,16,37,0,0,0,0,0,0,1/1
28605,80 - 85,17,46,0,1,0,0,0,0,0/1
28605,80 - 85,17,37,0,0,0,0,0,0,0/0
28605,85 - 90,18,46,0,1,0,0,0,0,0/1
28605,85 - 90,18,37,0,2,0,0,0,0,0/2
