28605,10 - 15,3,2431,1
28605,10 - 15,3,1858,2
28605,10 - 15,3,4207,4
28605,10 - 15,3,4958,1
28605,10 - 15,3,863,2
28605,10 - 15,3,376,2
28605,10 - 15,3,743,1
28605,10 - 15,3,853,1
28605,10 - 15,3,853,1
28605,10 - 15,3,823,1
28605,10 - 15,3,826,1
28605,10 - 15,3,7669,1
28605,10 - 15,3,312,3
28605,10 - 15,3,556,2
28605,10 - 15,3,308,3
28605,10 - 15,3,863,1
28605,10 - 15,3,1858,3
28605,10 - 15,3,853,1
28605,10 - 15,3,743,1
28605,10 - 15,3,807,1
28605,10 - 15,3,4188,1
28605,10 - 15,3,2431,1
28605,10 - 15,3,4958,1
28605,10 - 15,3,556,1
28605,15 - 20,4,807,1
28605,15 - 20,4,556,1
28605,15 - 20,4,743,1
28605,15 - 20,4,312,1
28605,15 - 20,4,376,1
28605,15 - 20,4,9350,1
28605,15 - 20,4,863,2
28605,15 - 20,4,863,2
28605,15 - 20,4,534,1
28605,15 - 20,4,9350,1
28605,15 - 20,4,826,1
28605,15 - 20,4,308,1
28605,15 - 20,4,564,2
28605,15 - 20,4,743,1
28605,15 - 20,4,4188,1
28605,15 - 20,4,823,1
28605,15 - 20,4,312,1
28605,15 - 20,4,4207,1
28605,15 - 20,4,743,3
28605,15 - 20,4,823,2
28605,15 - 20,4,863,1
28605,15 - 20,4,308,1
28605,15 - 20,4,4958,1
28605,15 - 20,4,807,1
28605,15 - 20,4,9350,1
28605,15 - 20,4,312,1
28605,15 - 20,4,853,2
28605,15 - 20,4,2431,1
28605,15 - 20,4,853,2
28605,15 - 20,4,823,1
28605,15 - 20,4,2431,1
28605,15 - 20,4,375,2
28605,15 - 20,4,534,1
28605,15 - 20,4,556,3
28605,15 - 20,4,826,1
28605,15 - 20,4,9350,1
28605,15 - 20,4,4207,2
28605,15 - 20,4,1858,3
28605,15 - 20,4,4207,1
28605,15 - 20,4,312,1
28605,15 - 20,4,807,1
28605,15 - 20,4,2431,3
28605,15 - 20,4,7669,1
28605,15 - 20,4,9350,2
28605,15 - 20,4,823,2
28605,15 - 20,4,4188,1
28605,15 - 20,4,4207,1
28605,15 - 20,4,308,1
28605,15 - 20,4,308,3
28605,15 - 20,4,826,1
28605,15 - 20,4,564,1
28605,15 - 20,4,556,1
28605,15 - 20,4,534,1
28605,20 - 25,5,556,2
28605,20 - 25,5,312,1
28605,20 - 25,5,7669,1
28605,20 - 25,5,807,2
28605,20 - 25,5,375,4
28605,20 - 25,5,1811,1
28605,20 - 25,5,743,1
28605,20 - 25,5,564,1
28605,20 - 25,5,863,1
28605,20 - 25,5,807,1
28605,20 - 25,5,308,4
28605,20 - 25,5,863,1
28605,20 - 25,5,7669,2
28605,20 - 25,5,823,1
28605,20 - 25,5,1811,2
28605,20 - 25,5,136,5
28605,20 - 25,5,564,1
28605,20 - 25,5,826,1
28605,20 - 25,5,534,1
28605,20 - 25,5,556,2
28605,20 - 25,5,4207,4
28605,20 - 25,5,312,1
28605,20 - 25,5,9350,1
28605,20 - 25,5,136,1
28605,20 - 25,5,4188,2
28605,20 - 25,5,743,2
28605,20 - 25,5,823,2
28605,20 - 25,5,7669,1
28605,20 - 25,5,376,1
28605,20 - 25,5,743,1
28605,20 - 25,5,4958,3
28605,20 - 25,5,9350,2
28605,20 - 25,5,136,3
28605,20 - 25,5,2431,1
28605,20 - 25,5,4188,1
28605,20 - 25,5,308,1
28605,20 - 25,5,312,2
28605,20 - 25,5,823,1
28605,20 - 25,5,7669,2
28605,20 - 25,5,556,1
28605,20 - 25,5,7669,1
28605,20 - 25,5,4207,2
28605,20 - 25,5,312,1
28605,20 - 25,5,807,1
28605,20 - 25,5,564,1
28605,20 - 25,5,4207,3
28605,20 - 25,5,1858,1
28605,20 - 25,5,863,2
28605,20 - 25,5,376,1
28605,20 - 25,5,312,1
28605,20 - 25,5,853,1
28605,20 - 25,5,9350,2
28605,20 - 25,5,823,1
28605,20 - 25,5,1858,2
28605,20 - 25,5,9350,2
28605,20 - 25,5,312,1
28605,20 - 25,5,376,1
28605,20 - 25,5,4188,1
28605,25 - 30,6,853,1
28605,25 - 30,6,376,2
28605,25 - 30,6,9350,2
28605,25 - 30,6,312,1
28605,25 - 30,6,4207,4
28605,25 - 30,6,4958,1
28605,25 - 30,6,136,2
28605,25 - 30,6,853,1
28605,25 - 30,6,2431,1
28605,25 - 30,6,853,1
28605,25 - 30,6,376,1
28605,25 - 30,6,863,2
28605,25 - 30,6,807,2
28605,25 - 30,6,2431,1
28605,25 - 30,6,4188,1
28605,25 - 30,6,564,1
28605,25 - 30,6,7669,4
28605,25 - 30,6,823,3
28605,25 - 30,6,4188,1
28605,25 - 30,6,1811,3
28605,25 - 30,6,564,1
28605,25 - 30,6,308,2
28605,25 - 30,6,2431,2
28605,25 - 30,6,807,1
28605,25 - 30,6,853,1
28605,25 - 30,6,7669,1
28605,25 - 30,6,807,1
28605,25 - 30,6,4188,2
28605,25 - 30,6,2431,1
28605,25 - 30,6,564,1
28605,25 - 30,6,4958,4
28605,25 - 30,6,9350,4
28605,25 - 30,6,136,1
28605,25 - 30,6,556,2
28605,25 - 30,6,4207,2
28605,25 - 30,6,823,1
28605,25 - 30,6,375,1
28605,25 - 30,6,826,1
28605,25 - 30,6,807,1
28605,25 - 30,6,807,2
28605,25 - 30,6,556,3
28605,25 - 30,6,534,1
28605,25 - 30,6,743,2
28605,25 - 30,6,826,1
28605,25 - 30,6,312,1
28605,25 - 30,6,1858,1
28605,25 - 30,6,4958,1
28605,25 - 30,6,4207,3
28605,25 - 30,6,9350,1
28605,25 - 30,6,556,1
28605,25 - 30,6,826,1
28605,25 - 30,6,743,1
28605,30 - 35,7,375,4
28605,30 - 35,7,7669,2
28605,30 - 35,7,375,2
28605,30 - 35,7,2431,4
28605,30 - 35,7,136,1
28605,30 - 35,7,534,1
28605,30 - 35,7,1811,1
28605,30 - 35,7,136,2
28605,30 - 35,7,807,1
28605,30 - 35,7,4958,1
28605,30 - 35,7,556,2
28605,30 - 35,7,743,1
28605,30 - 35,7,4207,2
28605,30 - 35,7,826,1
28605,30 - 35,7,863,2
28605,30 - 35,7,564,1
28605,30 - 35,7,807,2
28605,30 - 35,7,534,1
28605,30 - 35,7,312,1
28605,30 - 35,7,4207,1
28605,30 - 35,7,4958,1
28605,30 - 35,7,807,2
28605,30 - 35,7,823,1
28605,30 - 35,7,826,2
28605,30 - 35,7,556,1
28605,30 - 35,7,556,1
28605,30 - 35,7,1858,1
28605,30 - 35,7,4958,1
28605,30 - 35,7,564,1
28605,30 - 35,7,308,2
28605,30 - 35,7,9350,1
28605,30 - 35,7,1858,2
28605,30 - 35,7,7669,2
28605,30 - 35,7,9350,1
28605,30 - 35,7,564,1
28605,30 - 35,7,4207,1
28605,30 - 35,7,826,1
28605,30 - 35,7,556,1
28605,30 - 35,7,863,1
28605,30 - 35,7,853,1
28605,35 - 40,8,826,1
28605,35 - 40,8,556,1
28605,35 - 40,8,4207,1
28605,35 - 40,8,807,2
28605,35 - 40,8,823,1
28605,35 - 40,8,826,1
28605,35 - 40,8,556,1
28605,35 - 40,8,743,1
28605,35 - 40,8,4207,2
28605,35 - 40,8,807,1
28605,35 - 40,8,826,1
28605,35 - 40,8,823,1
28605,35 - 40,8,4188,2
28605,35 - 40,8,1811,2
28605,35 - 40,8,863,1
28605,35 - 40,8,9350,1
28605,35 - 40,8,4958,1
28605,35 - 40,8,826,1
28605,35 - 40,8,807,1
28605,35 - 40,8,308,1
28605,35 - 40,8,826,1
28605,35 - 40,8,556,1
28605,35 - 40,8,823,1
28605,35 - 40,8,7669,2
28605,35 - 40,8,1811,2
28605,35 - 40,8,743,1
28605,35 - 40,8,308,1
28605,35 - 40,8,534,1
28605,35 - 40,8,564,1
28605,35 - 40,8,375,1
28605,35 - 40,8,4188,1
28605,35 - 40,8,1811,1
28605,35 - 40,8,136,1
28605,35 - 40,8,853,2
28605,35 - 40,8,823,1
28605,35 - 40,8,4207,2
28605,35 - 40,8,826,2
28605,35 - 40,8,863,1
28605,35 - 40,8,556,1
28605,35 - 40,8,9350,1
28605,35 - 40,8,2431,1
28605,35 - 40,8,1858,2
28605,40 - 45,9,807,2
28605,40 - 45,9,534,2
28605,40 - 45,9,308,2
28605,40 - 45,9,2431,1
28605,40 - 45,9,136,1
28605,40 - 45,9,863,1
28605,40 - 45,9,2431,2
28605,40 - 45,9,1811,2
28605,40 - 45,9,7669,1
28605,40 - 45,9,136,3
28605,40 - 45,9,4207,1
28605,40 - 45,9,1811,1
28605,40 - 45,9,4188,2
28605,40 - 45,9,9350,4
28605,40 - 45,9,7669,2
28605,40 - 45,9,1811,1
28605,40 - 45,9,807,2
28605,40 - 45,9,863,2
28605,40 - 45,9,136,3
28605,40 - 45,9,534,1
28605,40 - 45,9,2431,1
28605,40 - 45,9,308,1
28605,40 - 45,9,4958,4
28605,40 - 45,9,136,2
28605,40 - 45,9,376,1
28605,40 - 45,9,863,1
28605,40 - 45,9,312,1
28605,40 - 45,9,743,2
28605,40 - 45,9,4188,1
28605,40 - 45,9,826,2
28605,40 - 45,9,564,1
28605,40 - 45,9,823,1
28605,40 - 45,9,534,1
28605,40 - 45,9,853,1
28605,40 - 45,9,1811,1
28605,40 - 45,9,4207,2
28605,40 - 45,9,1858,1
28605,40 - 45,9,556,1
28605,40 - 45,9,136,1
28605,40 - 45,9,853,1
28605,40 - 45,9,534,1
28605,40 - 45,9,2431,1
28605,40 - 45,9,308,1
28605,40 - 45,9,2431,1
28605,40 - 45,9,1858,4
28605,40 - 45,9,312,1
28605,40 - 45,9,4188,1
28605,40 - 45,9,376,2
28605,40 - 45,9,534,1
28605,40 - 45,9,376,1
28605,40 - 45,9,136,1
28605,40 - 45,9,853,2
28605,40 - 45,9,9350,1
28605,40 - 45,9,743,1
28605,40 - 45,9,4188,1
28605,40 - 45,9,807,1
28605,40 - 45,9,4207,1
28605,40 - 45,9,556,1
28605,40 - 45,9,853,1
28605,40 - 45,9,4958,1
28605,40 - 45,9,1858,1
28605,40 - 45,9,863,1
28605,40 - 45,9,312,2
28605,40 - 45,9,9350,2
28605,40 - 45,9,743,1
28605,40 - 45,9,4207,1
28605,40 - 45,9,136,1
28605,40 - 45,9,376,1
28605,40 - 45,9,7669,2
28605,40 - 45,9,308,2
28605,40 - 45,9,136,1
28605,40 - 45,9,534,1
28605,40 - 45,9,823,1
28605,40 - 45,9,4188,1
28605,40 - 45,9,807,1
28605,40 - 45,9,7669,1
28605,40 - 45,9,534,1
28605,40 - 45,9,308,2
28605,40 - 45,9,807,1
28605,40 - 45,9,556,1
28605,40 - 45,9,826,1
28605,40 - 45,9,136,1
28605,40 - 45,9,4958,2
28605,40 - 45,9,9350,1
28605,40 - 45,9,2431,1
28605,40 - 45,9,853,1
28605,40 - 45,9,308,1
28605,45 - 50,10,312,2
28605,45 - 50,10,9350,2
28605,45 - 50,10,1858,7
28605,45 - 50,10,4958,2
28605,45 - 50,10,4207,1
28605,45 - 50,10,826,1
28605,45 - 50,10,556,1
28605,45 - 50,10,853,2
28605,45 - 50,10,534,1
28605,45 - 50,10,863,2
28605,45 - 50,10,376,1
28605,45 - 50,10,743,1
28605,45 - 50,10,863,1
28605,45 - 50,10,376,1
28605,45 - 50,10,4188,1
28605,45 - 50,10,826,1
28605,45 - 50,10,743,1
28605,45 - 50,10,9350,1
28605,45 - 50,10,807,2
28605,45 - 50,10,4207,3
28605,45 - 50,10,9350,2
28605,45 - 50,10,4958,2
28605,45 - 50,10,863,2
28605,45 - 50,10,4188,2
28605,45 - 50,10,826,1
28605,45 - 50,10,853,1
28605,45 - 50,10,312,1
28605,45 - 50,10,556,1
28605,45 - 50,10,375,1
28605,45 - 50,10,4207,1
28605,45 - 50,10,807,2
28605,45 - 50,10,308,2
28605,45 - 50,10,308,1
28605,45 - 50,10,807,1
28605,45 - 50,10,7669,1
28605,45 - 50,10,556,2
28605,45 - 50,10,4958,2
28605,45 - 50,10,556,1
28605,45 - 50,10,564,1
28605,45 - 50,10,4188,2
28605,45 - 50,10,2431,1
28605,45 - 50,10,136,1
28605,45 - 50,10,534,1
28605,45 - 50,10,1811,1
28605,45 - 50,10,308,3
28605,45 - 50,10,2431,1
28605,45 - 50,10,863,2
28605,45 - 50,10,136,1
28605,45 - 50,10,7669,1
28605,45 - 50,10,534,1
28605,45 - 50,10,136,1
28605,45 - 50,10,743,1
28605,45 - 50,10,4958,1
28605,45 - 50,10,376,1
28605,45 - 50,10,308,2
28605,45 - 50,10,136,1
28605,50 - 55,11,823,1
28605,50 - 55,11,853,1
28605,50 - 55,11,534,1
28605,50 - 55,11,4958,2
28605,50 - 55,11,7669,1
28605,50 - 55,11,4188,2
28605,50 - 55,11,826,1
28605,50 - 55,11,2431,1
28605,50 - 55,11,807,2
28605,50 - 55,11,4958,1
28605,50 - 55,11,308,1
28605,50 - 55,11,375,2
28605,50 - 55,11,7669,2
28605,50 - 55,11,308,2
28605,50 - 55,11,823,1
28605,50 - 55,11,2431,1
28605,50 - 55,11,1811,1
28605,50 - 55,11,564,1
28605,50 - 55,11,564,1
28605,50 - 55,11,7669,1
28605,50 - 55,11,136,1
28605,50 - 55,11,1858,6
28605,50 - 55,11,863,2
28605,50 - 55,11,826,2
28605,50 - 55,11,556,2
28605,50 - 55,11,4207,1
28605,50 - 55,11,308,1
28605,50 - 55,11,136,1
28605,50 - 55,11,312,1
28605,50 - 55,11,4207,2
28605,50 - 55,11,1858,2
28605,50 - 55,11,4958,2
28605,50 - 55,11,9350,1
28605,50 - 55,11,136,2
28605,50 - 55,11,807,1
28605,50 - 55,11,9350,3
28605,50 - 55,11,4958,1
28605,50 - 55,11,376,3
28605,50 - 55,11,9350,1
28605,50 - 55,11,312,1
28605,50 - 55,11,556,2
28605,50 - 55,11,2431,2
28605,50 - 55,11,7669,1
28605,50 - 55,11,1811,1
28605,50 - 55,11,376,1
28605,50 - 55,11,4958,2
28605,50 - 55,11,4207,2
28605,50 - 55,11,308,1
28605,50 - 55,11,2431,2
28605,50 - 55,11,4188,1
28605,55 - 60,12,534,2
28605,55 - 60,12,1811,3
28605,55 - 60,12,853,1
28605,55 - 60,12,2431,1
28605,55 - 60,12,564,3
28605,55 - 60,12,136,2
28605,55 - 60,12,823,1
28605,55 - 60,12,807,1
28605,55 - 60,12,308,2
28605,55 - 60,12,312,1
28605,55 - 60,12,2431,3
28605,55 - 60,12,136,2
28605,55 - 60,12,4188,1
28605,55 - 60,12,564,2
28605,55 - 60,12,9350,2
28605,55 - 60,12,534,1
28605,55 - 60,12,312,1
28605,55 - 60,12,823,1
28605,55 - 60,12,556,2
28605,55 - 60,12,4207,1
28605,55 - 60,12,4958,2
28605,55 - 60,12,534,1
28605,55 - 60,12,823,2
28605,55 - 60,12,308,1
28605,55 - 60,12,4207,1
28605,55 - 60,12,312,1
28605,55 - 60,12,136,2
28605,55 - 60,12,743,1
28605,55 - 60,12,556,1
28605,55 - 60,12,9350,2
28605,55 - 60,12,4207,2
28605,55 - 60,12,376,1
28605,55 - 60,12,1811,1
28605,55 - 60,12,1858,1
28605,55 - 60,12,556,1
28605,55 - 60,12,4207,1
28605,55 - 60,12,4958,1
28605,55 - 60,12,853,3
28605,55 - 60,12,564,1
28605,55 - 60,12,376,1
28605,55 - 60,12,534,3
28605,55 - 60,12,823,1
28605,55 - 60,12,2431,1
28605,55 - 60,12,556,1
28605,55 - 60,12,7669,1
28605,55 - 60,12,807,1
28605,55 - 60,12,823,1
28605,55 - 60,12,376,1
28605,55 - 60,12,534,1
28605,55 - 60,12,1811,1
28605,55 - 60,12,564,1
28605,55 - 60,12,2431,1
28605,55 - 60,12,4207,1
28605,55 - 60,12,556,3
28605,55 - 60,12,826,4
28605,55 - 60,12,308,2
28605,55 - 60,12,136,1
28605,55 - 60,12,312,1
28605,55 - 60,12,308,1
28605,55 - 60,12,136,1
28605,60 - 65,13,564,2
28605,60 - 65,13,2431,1
28605,60 - 65,13,7669,2
28605,60 - 65,13,376,1
28605,60 - 65,13,853,1
28605,60 - 65,13,375,1
28605,60 - 65,13,375,1
28605,60 - 65,13,556,1
28605,60 - 65,13,308,1
28605,60 - 65,13,308,1
28605,60 - 65,13,4958,1
28605,60 - 65,13,136,2
28605,60 - 65,13,9350,1
28605,60 - 65,13,4207,1
28605,60 - 65,13,136,1
28605,60 - 65,13,1811,2
28605,60 - 65,13,823,1
28605,60 - 65,13,7669,1
28605,60 - 65,13,2431,1
28605,60 - 65,13,556,2
28605,60 - 65,13,2431,1
28605,60 - 65,13,308,1
28605,60 - 65,13,136,1
28605,60 - 65,13,4207,1
28605,60 - 65,13,2431,2
28605,60 - 65,13,308,1
28605,60 - 65,13,823,3
28605,60 - 65,13,4188,2
28605,60 - 65,13,9350,1
28605,60 - 65,13,564,1
28605,60 - 65,13,4958,1
28605,60 - 65,13,743,1
28605,60 - 65,13,1858,3
28605,60 - 65,13,9350,1
28605,60 - 65,13,807,1
28605,60 - 65,13,312,2
28605,60 - 65,13,9350,1
28605,60 - 65,13,863,1
28605,60 - 65,13,4207,1
28605,60 - 65,13,743,1
28605,60 - 65,13,863,1
28605,60 - 65,13,853,3
28605,60 - 65,13,863,2
28605,60 - 65,13,312,1
28605,60 - 65,13,826,1
28605,60 - 65,13,4188,1
28605,60 - 65,13,807,2
28605,60 - 65,13,853,2
28605,60 - 65,13,9350,2
28605,60 - 65,13,534,1
28605,60 - 65,13,376,1
28605,60 - 65,13,4207,1
28605,65 - 70,14,534,1
28605,65 - 70,14,853,1
28605,65 - 70,14,375,3
28605,65 - 70,14,1811,1
28605,65 - 70,14,564,1
28605,65 - 70,14,4958,2
28605,65 - 70,14,556,1
28605,65 - 70,14,7669,2
28605,65 - 70,14,2431,1
28605,65 - 70,14,1811,1
28605,65 - 70,14,807,2
28605,65 - 70,14,308,4
28605,65 - 70,14,826,3
28605,65 - 70,14,312,1
28605,65 - 70,14,826,1
28605,65 - 70,14,807,1
28605,65 - 70,14,807,1
28605,65 - 70,14,743,1
28605,65 - 70,14,853,1
28605,65 - 70,14,534,1
28605,65 - 70,14,376,1
28605,65 - 70,14,534,1
28605,65 - 70,14,9350,1
28605,65 - 70,14,9362,1
28605,65 - 70,14,853,1
28605,65 - 70,14,4958,1
28605,65 - 70,14,9362,1
28605,65 - 70,14,7669,1
28605,65 - 70,14,2431,2
28605,65 - 70,14,743,1
28605,65 - 70,14,1811,1
28605,65 - 70,14,4188,1
28605,65 - 70,14,564,2
28605,65 - 70,14,376,1
28605,65 - 70,14,1811,1
28605,65 - 70,14,376,1
28605,65 - 70,14,376,1
28605,65 - 70,14,853,2
28605,65 - 70,14,1858,4
28605,65 - 70,14,4188,3
28605,65 - 70,14,4207,1
28605,65 - 70,14,807,1
28605,65 - 70,14,376,1
28605,65 - 70,14,826,2
28605,65 - 70,14,863,1
28605,65 - 70,14,376,1
28605,65 - 70,14,4188,1
28605,65 - 70,14,556,1
28605,70 - 75,15,4207,1
28605,70 - 75,15,9362,5
28605,70 - 75,15,9350,1
28605,70 - 75,15,556,1
28605,70 - 75,15,2431,1
28605,70 - 75,15,376,1
28605,70 - 75,15,556,2
28605,70 - 75,15,9362,1
28605,70 - 75,15,564,1
28605,70 - 75,15,826,1
28605,70 - 75,15,9362,1
28605,70 - 75,15,2431,1
28605,70 - 75,15,308,1
28605,70 - 75,15,826,1
28605,70 - 75,15,312,1
28605,70 - 75,15,375,4
28605,70 - 75,15,4958,1
28605,70 - 75,15,308,1
28605,70 - 75,15,564,1
28605,70 - 75,15,807,1
28605,70 - 75,15,7669,1
28605,70 - 75,15,2431,1
28605,70 - 75,15,308,1
28605,70 - 75,15,308,2
28605,70 - 75,15,2431,1
28605,70 - 75,15,807,1
28605,70 - 75,15,743,1
28605,70 - 75,15,1811,1
28605,70 - 75,15,4188,1
28605,70 - 75,15,853,2
28605,70 - 75,15,823,1
28605,70 - 75,15,9362,1
28605,70 - 75,15,853,1
28605,70 - 75,15,853,2
28605,70 - 75,15,9362,1
28605,70 - 75,15,863,1
28605,70 - 75,15,3691,1
28605,70 - 75,15,376,1
28605,70 - 75,15,743,1
28605,70 - 75,15,312,2
28605,70 - 75,15,9362,1
28605,70 - 75,15,743,1
28605,70 - 75,15,853,2
28605,70 - 75,15,4958,1
28605,70 - 75,15,308,2
28605,70 - 75,15,4188,1
28605,70 - 75,15,1858,4
28605,70 - 75,15,9362,1
28605,70 - 75,15,9350,1
28605,70 - 75,15,312,1
28605,70 - 75,15,4207,1
28605,70 - 75,15,9350,1
28605,75 - 80,16,375,1
28605,75 - 80,16,4958,2
28605,75 - 80,16,375,1
28605,75 - 80,16,534,2
28605,75 - 80,16,853,2
28605,75 - 80,16,564,2
28605,75 - 80,16,863,1
28605,75 - 80,16,1811,2
28605,75 - 80,16,1811,1
28605,75 - 80,16,4207,3
28605,75 - 80,16,2431,2
28605,75 - 80,16,4188,2
28605,75 - 80,16,17047,1
28605,75 - 80,16,863,2
28605,75 - 80,16,17047,1
28605,75 - 80,16,556,1
28605,75 - 80,16,312,3
28605,75 - 80,16,9362,1
28605,75 - 80,16,308,1
28605,75 - 80,16,2431,1
28605,75 - 80,16,823,1
28605,75 - 80,16,4188,1
28605,75 - 80,16,1811,1
28605,75 - 80,16,823,1
28605,75 - 80,16,4188,1
28605,75 - 80,16,312,1
28605,75 - 80,16,9350,1
28605,75 - 80,16,556,1
28605,75 - 80,16,308,1
28605,75 - 80,16,807,1
28605,75 - 80,16,2431,1
28605,75 - 80,16,3691,1
28605,80 - 85,17,544,1
28605,80 - 85,17,863,2
28605,80 - 85,17,853,3
28605,80 - 85,17,534,2
28605,80 - 85,17,3691,1
28605,80 - 85,17,1858,5
28605,80 - 85,17,5420,2
28605,80 - 85,17,4207,1
28605,80 - 85,17,4207,1
28605,80 - 85,17,308,1
28605,80 - 85,17,807,1
28605,80 - 85,17,556,3
28605,80 - 85,17,17047,1
28605,80 - 85,17,4207,1
28605,80 - 85,17,9350,1
28605,80 - 85,17,863,1
28605,80 - 85,17,9350,1
28605,80 - 85,17,5420,1
28605,80 - 85,17,853,1
28605,80 - 85,17,9350,1
28605,80 - 85,17,1811,3
28605,80 - 85,17,3691,1
28605,80 - 85,17,4188,1
28605,80 - 85,17,7669,2
28605,80 - 85,17,807,1
28605,80 - 85,17,375,2
28605,80 - 85,17,7669,1
28605,80 - 85,17,564,1
28605,80 - 85,17,807,1
28605,80 - 85,17,308,1
28605,80 - 85,17,318,1
28605,80 - 85,17,807,1
28605,80 - 85,17,308,4
28605,80 - 85,17,7669,2
28605,80 - 85,17,564,1
28605,80 - 85,17,4207,1
28605,80 - 85,17,4188,2
28605,80 - 85,17,3691,1
28605,80 - 85,17,4207,1
28605,80 - 85,17,863,2
28605,80 - 85,17,312,1
28605,80 - 85,17,9350,1
28605,80 - 85,17,1811,1
28605,80 - 85,17,4188,1
28605,80 - 85,17,312,2
28605,80 - 85,17,807,1
28605,80 - 85,17,556,1
28605,85 - 90,18,312,1
28605,85 - 90,18,9362,1
28605,85 - 90,18,375,2
28605,85 - 90,18,318,1
28605,85 - 90,18,807,1
28605,85 - 90,18,1811,1
28605,85 - 90,18,534,1
28605,85 - 90,18,308,1
28605,85 - 90,18,564,1
28605,85 - 90,18,564,1
28605,85 - 90,18,4188,3
28605,85 - 90,18,308,1
28605,85 - 90,18,3691,1
28605,85 - 90,18,7669,1
