28605,2,65 - 70,14,70,37,67,4079,9362,Reges,136,Gündogan
28605,2,70 - 75,15,75,46,72,4337,17047,Barrow,826,Routledge
28605,2,70 - 75,15,75,46,72,4349,3691,Ki,743,Cork
28605,2,75 - 80,16,80,37,77,4657,544,Zabaleta,376,Sagna
28605,2,75 - 80,16,80,46,78,4739,5420,González Tomás,823,Britton
28605,2,80 - 85,17,85,37,80,4857,318,Navas,2431,De Bruyne
