28605,2,65 - 70,14,70,1858,37,Claudio,Claudio Bravo,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p1858c37j1.jpg,13/04/1983,80,184,1,30,http://www.squawka.com/players/claudio-bravo/stats,Chile,Goalkeeper,playing,5,50
28605,2,65 - 70,14,70,376,37,Bacary,Bacary Sagna,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p376c37j3.jpg,14/02/1983,72,176,3,5,http://www.squawka.com/players/bacary-sagna/stats,France,Defender,playing,21,15
28605,2,65 - 70,14,70,544,37,Pablo,Pablo Zabaleta,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p544c37j5.jpg,16/01/1985,74,174,5,2,http://www.squawka.com/players/pablo-zabaleta/stats,Argentina,Defender,bench,0,0
28605,2,65 - 70,14,70,9362,37,Fernando Francisco,Fernando,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p9362c37j6.jpg,25/07/1987,76,183,6,8,http://www.squawka.com/players/fernando-reges/stats,Brazil,Midfielder,playing,60,40
28605,2,65 - 70,14,70,534,37,Raheem,Raheem Sterling,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p534c37j7.jpg,08/12/1994,69,170,7,20,http://www.squawka.com/players/raheem-sterling/stats,England,Forward,playing,65,20
28605,2,65 - 70,14,70,136,37,Ilkay,Ilkay Gündogan,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p136c37j8.jpg,24/10/1990,80,180,8,40,http://www.squawka.com/players/ilkay-gundogan/stats,Germany,Midfielder,bench,0,0
28605,2,65 - 70,14,70,564,37,Sergio,Sergio Agüero,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p564c37j10.jpg,02/06/1988,70,173,10,52,http://www.squawka.com/players/sergio-aguero/stats,Argentina,Forward,playing,80,50
28605,2,65 - 70,14,70,556,37,Aleksandar,Aleksandar Kolarov,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p556c37j11.jpg,10/11/1985,83,187,11,-7,http://www.squawka.com/players/aleksandar-kolarov/stats,Serbia,Defender,playing,21,85
28605,2,65 - 70,14,70,1734,37,Willy,Willy Caballero,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p1734c37j13.jpg,28/09/1981,80,186,13,0,http://www.squawka.com/players/willy-caballero/stats,Argentina,Goalkeeper,bench,0,0
28605,2,65 - 70,14,70,318,37,Jesús,Jesús Navas,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p318c37j15.jpg,21/11/1985,60,170,15,3,http://www.squawka.com/players/jesus-navas/stats,Spain,Midfielder,bench,0,0
28605,2,65 - 70,14,70,2431,37,Kevin,Kevin De Bruyne,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p2431c37j17.jpg,28/06/1991,68,181,17,24,http://www.squawka.com/players/kevin-de-bruyne/stats,Belgium,Midfielder,playing,65,80
28605,2,65 - 70,14,70,12319,37,Leroy,Leroy Sané,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p12319c37j19.jpg,11/01/1996,75,183,19,0,http://www.squawka.com/players/leroy-sane/stats,Germany,Midfielder,bench,0,0
28605,2,65 - 70,14,70,308,37,David,David Silva,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p308c37j21.jpg,08/01/1986,67,173,21,38,http://www.squawka.com/players/david-silva/stats,Spain,Midfielder,playing,60,60
28605,2,65 - 70,14,70,102,37,Gaël,Gaël Clichy,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p102c37j22.jpg,26/07/1985,65,176,22,0,http://www.squawka.com/players/gael-clichy/stats,France,Defender,bench,0,0
28605,2,65 - 70,14,70,4207,37,John,John Stones,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p4207c37j24.jpg,28/05/1994,70,188,24,22,http://www.squawka.com/players/john-stones/stats,England,Defender,playing,17,61
28605,2,65 - 70,14,70,4958,37,Fernando,Fernandinho,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p4958c37j25.jpg,04/05/1985,67,179,25,-3,http://www.squawka.com/players/fernandinho/stats,Brazil,Midfielder,playing,40,50
28605,2,65 - 70,14,70,9350,37,Nicolás,Nicolás Otamendi,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p9350c37j30.jpg,12/02/1988,81,183,30,18,http://www.squawka.com/players/nicolas-otamendi/stats,Argentina,Defender,playing,17,37
28605,2,65 - 70,14,70,15510,37,Kelechi,Kelechi Iheanacho,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p15510c37j72.jpg,03/10/1996,77,187,72,0,http://www.squawka.com/players/kelechi-iheanacho/stats,Nigeria,Forward,bench,0,0
28605,2,65 - 70,14,70,375,46,Lukasz,Lukasz Fabianski,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p375c46j1.jpg,18/04/1985,83,190,1,-23,http://www.squawka.com/players/lukasz-fabianski/stats,Poland,Goalkeeper,playing,5,50
