season_id	league_id	home_team_id	home_team_name	home_team_url	away_team_id	away_team_name	away_team_url	result	home_goals	away_goals	league_name	game_date	match_url	match_id
2015	23	sporting-de-gijon	Sporting de Gij...	http://www.squawka.com/teams/sporting-de-gijon/stats	rayo-vallecano	Vallecano	http://www.squawka.com/teams/rayo-vallecano/stats	2 - 2	2	2	La Liga	12th February 2016	http://la-liga.squawka.com/spanish-la-liga/12-02-2016/sporting-de-gijn-vs-vallecano/matches	15639
2015	23	espanyol	Espanyol	http://www.squawka.com/teams/espanyol/stats	real-sociedad	Sociedad	http://www.squawka.com/teams/real-sociedad/stats	0 - 5	0	5	La Liga	8th February 2016	http://la-liga.squawka.com/spanish-la-liga/08-02-2016/espanyol-vs-sociedad/matches	15624
2015	23	granada-cf	Granada	http://www.squawka.com/teams/granada-cf/stats	real-madrid	R Madrid	http://www.squawka.com/teams/real-madrid/stats	1 - 2	1	2	La Liga	7th February 2016	http://la-liga.squawka.com/spanish-la-liga/07-02-2016/granada-vs-r-madrid/matches	15625
2015	23	celta-de-vigo	Celta	http://www.squawka.com/teams/celta-de-vigo/stats	sevilla	Sevilla	http://www.squawka.com/teams/sevilla/stats	1 - 1	1	1	La Liga	7th February 2016	http://la-liga.squawka.com/spanish-la-liga/07-02-2016/celta-vs-sevilla/matches	15623
2015	23	real-betis	Betis	http://www.squawka.com/teams/real-betis/stats	valencia-cf	Valencia	http://www.squawka.com/teams/valencia-cf/stats	1 - 0	1	0	La Liga	7th February 2016	http://la-liga.squawka.com/spanish-la-liga/07-02-2016/betis-vs-valencia/matches	15629
2015	23	levante	Levante	http://www.squawka.com/teams/levante/stats	barcelona	Barcelona	http://www.squawka.com/teams/barcelona/stats	0 - 2	0	2	La Liga	7th February 2016	http://la-liga.squawka.com/spanish-la-liga/07-02-2016/levante-vs-barcelona/matches	15626
2015	23	sporting-de-gijon	Sporting de Gij...	http://www.squawka.com/teams/sporting-de-gijon/stats	deportivo-de-la-coruna	Deportivo	http://www.squawka.com/teams/deportivo-de-la-coruna/stats	1 - 1	1	1	La Liga	6th February 2016	http://la-liga.squawka.com/spanish-la-liga/06-02-2016/sporting-de-gijn-vs-deportivo/matches	15630
2015	23	athletic-club	Athletic	http://www.squawka.com/teams/athletic-club/stats	villarreal	Villarreal	http://www.squawka.com/teams/villarreal/stats	0 - 0	0	0	La Liga	6th February 2016	http://la-liga.squawka.com/spanish-la-liga/06-02-2016/athletic-vs-villarreal/matches	15621
2015	23	rayo-vallecano	Vallecano	http://www.squawka.com/teams/rayo-vallecano/stats	las-palmas	Las Palmas	http://www.squawka.com/teams/las-palmas/stats	2 - 0	2	0	La Liga	6th February 2016	http://la-liga.squawka.com/spanish-la-liga/06-02-2016/vallecano-vs-las-palmas/matches	15628
2015	23	atletico-de-madrid	Atlético	http://www.squawka.com/teams/atletico-de-madrid/stats	eibar	Eibar	http://www.squawka.com/teams/eibar/stats	3 - 1	3	1	La Liga	6th February 2016	http://la-liga.squawka.com/spanish-la-liga/06-02-2016/atltico-vs-eibar/matches	15622
2015	23	malaga	Málaga	http://www.squawka.com/teams/malaga/stats	getafe	Getafe	http://www.squawka.com/teams/getafe/stats	3 - 0	3	0	La Liga	5th February 2016	http://la-liga.squawka.com/spanish-la-liga/05-02-2016/mlaga-vs-getafe/matches	15627
2015	23	deportivo-de-la-coruna	Deportivo	http://www.squawka.com/teams/deportivo-de-la-coruna/stats	rayo-vallecano	Vallecano	http://www.squawka.com/teams/rayo-vallecano/stats	2 - 2	2	2	La Liga	1st February 2016	http://la-liga.squawka.com/spanish-la-liga/01-02-2016/deportivo-vs-vallecano/matches	15612
2015	23	real-madrid	R Madrid	http://www.squawka.com/teams/real-madrid/stats	espanyol	Espanyol	http://www.squawka.com/teams/espanyol/stats	6 - 0	6	0	La Liga	31st January 2016	http://la-liga.squawka.com/spanish-la-liga/31-01-2016/r-madrid-vs-espanyol/matches	15616
2015	23	las-palmas	Las Palmas	http://www.squawka.com/teams/las-palmas/stats	celta-de-vigo	Celta	http://www.squawka.com/teams/celta-de-vigo/stats	2 - 1	2	1	La Liga	31st January 2016	http://la-liga.squawka.com/spanish-la-liga/31-01-2016/las-palmas-vs-celta/matches	15615
2015	23	valencia-cf	Valencia	http://www.squawka.com/teams/valencia-cf/stats	sporting-de-gijon	Sporting de Gij...	http://www.squawka.com/teams/sporting-de-gijon/stats	0 - 1	0	1	La Liga	31st January 2016	http://la-liga.squawka.com/spanish-la-liga/31-01-2016/valencia-vs-sporting-de-gijn/matches	15619
2015	23	sevilla	Sevilla	http://www.squawka.com/teams/sevilla/stats	levante	Levante	http://www.squawka.com/teams/levante/stats	3 - 1	3	1	La Liga	31st January 2016	http://la-liga.squawka.com/spanish-la-liga/31-01-2016/sevilla-vs-levante/matches	15618
2015	23	real-sociedad	Sociedad	http://www.squawka.com/teams/real-sociedad/stats	real-betis	Betis	http://www.squawka.com/teams/real-betis/stats	2 - 1	2	1	La Liga	30th January 2016	http://la-liga.squawka.com/spanish-la-liga/30-01-2016/sociedad-vs-betis/matches	15617
2015	23	villarreal	Villarreal	http://www.squawka.com/teams/villarreal/stats	granada-cf	Granada	http://www.squawka.com/teams/granada-cf/stats	1 - 0	1	0	La Liga	30th January 2016	http://la-liga.squawka.com/spanish-la-liga/30-01-2016/villarreal-vs-granada/matches	15620
2015	23	eibar	Eibar	http://www.squawka.com/teams/eibar/stats	malaga	Málaga	http://www.squawka.com/teams/malaga/stats	1 - 2	1	2	La Liga	30th January 2016	http://la-liga.squawka.com/spanish-la-liga/30-01-2016/eibar-vs-mlaga/matches	15613
2015	23	getafe	Getafe	http://www.squawka.com/teams/getafe/stats	athletic-club	Athletic	http://www.squawka.com/teams/athletic-club/stats	0 - 1	0	1	La Liga	30th January 2016	http://la-liga.squawka.com/spanish-la-liga/30-01-2016/getafe-vs-athletic/matches	15614
2015	23	barcelona	Barcelona	http://www.squawka.com/teams/barcelona/stats	atletico-de-madrid	Atlético	http://www.squawka.com/teams/atletico-de-madrid/stats	2 - 1	2	1	La Liga	30th January 2016	http://la-liga.squawka.com/spanish-la-liga/30-01-2016/barcelona-vs-atltico/matches	15611
2015	23	levante	Levante	http://www.squawka.com/teams/levante/stats	las-palmas	Las Palmas	http://www.squawka.com/teams/las-palmas/stats	3 - 2	3	2	La Liga	25th January 2016	http://la-liga.squawka.com/spanish-la-liga/25-01-2016/levante-vs-las-palmas/matches	15606
2015	23	real-betis	Betis	http://www.squawka.com/teams/real-betis/stats	real-madrid	R Madrid	http://www.squawka.com/teams/real-madrid/stats	1 - 1	1	1	La Liga	24th January 2016	http://la-liga.squawka.com/spanish-la-liga/24-01-2016/betis-vs-r-madrid/matches	15609
2015	23	deportivo-de-la-coruna	Deportivo	http://www.squawka.com/teams/deportivo-de-la-coruna/stats	valencia-cf	Valencia	http://www.squawka.com/teams/valencia-cf/stats	1 - 1	1	1	La Liga	24th January 2016	http://la-liga.squawka.com/spanish-la-liga/24-01-2016/deportivo-vs-valencia/matches	15603
2015	23	atletico-de-madrid	Atlético	http://www.squawka.com/teams/atletico-de-madrid/stats	sevilla	Sevilla	http://www.squawka.com/teams/sevilla/stats	0 - 0	0	0	La Liga	24th January 2016	http://la-liga.squawka.com/spanish-la-liga/24-01-2016/atltico-vs-sevilla/matches	15602
2015	23	athletic-club	Athletic	http://www.squawka.com/teams/athletic-club/stats	eibar	Eibar	http://www.squawka.com/teams/eibar/stats	5 - 2	5	2	La Liga	24th January 2016	http://la-liga.squawka.com/spanish-la-liga/24-01-2016/athletic-vs-eibar/matches	15601
2015	23	rayo-vallecano	Vallecano	http://www.squawka.com/teams/rayo-vallecano/stats	celta-de-vigo	Celta	http://www.squawka.com/teams/celta-de-vigo/stats	3 - 0	3	0	La Liga	23rd January 2016	http://la-liga.squawka.com/spanish-la-liga/23-01-2016/vallecano-vs-celta/matches	15608
2015	23	granada-cf	Granada	http://www.squawka.com/teams/granada-cf/stats	getafe	Getafe	http://www.squawka.com/teams/getafe/stats	3 - 2	3	2	La Liga	23rd January 2016	http://la-liga.squawka.com/spanish-la-liga/23-01-2016/granada-vs-getafe/matches	15605
2015	23	espanyol	Espanyol	http://www.squawka.com/teams/espanyol/stats	villarreal	Villarreal	http://www.squawka.com/teams/villarreal/stats	2 - 2	2	2	La Liga	23rd January 2016	http://la-liga.squawka.com/spanish-la-liga/23-01-2016/espanyol-vs-villarreal/matches	15604
2015	23	malaga	Málaga	http://www.squawka.com/teams/malaga/stats	barcelona	Barcelona	http://www.squawka.com/teams/barcelona/stats	1 - 2	1	2	La Liga	23rd January 2016	http://la-liga.squawka.com/spanish-la-liga/23-01-2016/mlaga-vs-barcelona/matches	15607
2015	23	sporting-de-gijon	Sporting de Gij...	http://www.squawka.com/teams/sporting-de-gijon/stats	real-sociedad	Sociedad	http://www.squawka.com/teams/real-sociedad/stats	5 - 1	5	1	La Liga	22nd January 2016	http://la-liga.squawka.com/spanish-la-liga/22-01-2016/sporting-de-gijn-vs-sociedad/matches	15610
2015	23	eibar	Eibar	http://www.squawka.com/teams/eibar/stats	granada-cf	Granada	http://www.squawka.com/teams/granada-cf/stats	5 - 1	5	1	La Liga	18th January 2016	http://la-liga.squawka.com/spanish-la-liga/18-01-2016/eibar-vs-granada/matches	15593
