season_id	league_id	home_team_id	home_team_name	home_team_url	away_team_id	away_team_name	away_team_url	result	home_goals	away_goals	league_name	game_date	match_url	match_id
2015	9	sc-cambuur-leeuwarden	Cambuur	http://www.squawka.com/teams/sc-cambuur-leeuwarden/stats	fc-utrecht	FC Utrecht	http://www.squawka.com/teams/fc-utrecht/stats	0 - 2	0	2	Dutch Eredivisie	12th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/12-02-2016/cambuur-vs-fc-utrecht/matches	14682
2015	9	fc-utrecht	FC Utrecht	http://www.squawka.com/teams/fc-utrecht/stats	psv	PSV	http://www.squawka.com/teams/psv/stats	0 - 2	0	2	Dutch Eredivisie	7th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/07-02-2016/fc-utrecht-vs-psv/matches	14681
2015	9	de-graafschap	De Graafschap	http://www.squawka.com/teams/de-graafschap/stats	n.e.c.	N.E.C.	http://www.squawka.com/teams/n.e.c./stats	1 - 1	1	1	Dutch Eredivisie	7th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/07-02-2016/de-graafschap-vs-n-e-c/matches	14679
2015	9	fc-groningen	Groningen	http://www.squawka.com/teams/fc-groningen/stats	sc-cambuur-leeuwarden	Cambuur	http://www.squawka.com/teams/sc-cambuur-leeuwarden/stats	2 - 0	2	0	Dutch Eredivisie	7th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/07-02-2016/groningen-vs-cambuur/matches	14680
2015	9	ajax	Ajax	http://www.squawka.com/teams/ajax/stats	feyenoord	Feyenoord	http://www.squawka.com/teams/feyenoord/stats	2 - 1	2	1	Dutch Eredivisie	7th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/07-02-2016/ajax-vs-feyenoord/matches	14678
2015	9	heracles-almelo	Heracles	http://www.squawka.com/teams/heracles-almelo/stats	pec-zwolle	Zwolle	http://www.squawka.com/teams/pec-zwolle/stats	2 - 0	2	0	Dutch Eredivisie	6th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/06-02-2016/heracles-vs-zwolle/matches	14676
2015	9	az	AZ	http://www.squawka.com/teams/az/stats	vitesse	Vitesse	http://www.squawka.com/teams/vitesse/stats	1 - 0	1	0	Dutch Eredivisie	6th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/06-02-2016/az-vs-vitesse/matches	14675
2015	9	sc-heerenveen	Heerenveen	http://www.squawka.com/teams/sc-heerenveen/stats	fc-twente	Twente	http://www.squawka.com/teams/fc-twente/stats	1 - 3	1	3	Dutch Eredivisie	6th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/06-02-2016/heerenveen-vs-twente/matches	14677
2015	9	ado-den-haag	Den Haag	http://www.squawka.com/teams/ado-den-haag/stats	roda-jc-kerkrade	Roda JC	http://www.squawka.com/teams/roda-jc-kerkrade/stats	2 - 2	2	2	Dutch Eredivisie	6th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/06-02-2016/den-haag-vs-roda-jc/matches	14674
2015	9	excelsior	Excelsior	http://www.squawka.com/teams/excelsior/stats	willem-ii	Willem II	http://www.squawka.com/teams/willem-ii/stats	0 - 0	0	0	Dutch Eredivisie	5th February 2016	http://eredivisie.squawka.com/dutch-eredivisie/05-02-2016/excelsior-vs-willem-ii/matches	14673
2015	9	fc-twente	Twente	http://www.squawka.com/teams/fc-twente/stats	fc-utrecht	FC Utrecht	http://www.squawka.com/teams/fc-utrecht/stats	3 - 1	3	1	Dutch Eredivisie	31st January 2016	http://eredivisie.squawka.com/dutch-eredivisie/31-01-2016/twente-vs-fc-utrecht/matches	14669
2015	9	feyenoord	Feyenoord	http://www.squawka.com/teams/feyenoord/stats	ado-den-haag	Den Haag	http://www.squawka.com/teams/ado-den-haag/stats	0 - 2	0	2	Dutch Eredivisie	31st January 2016	http://eredivisie.squawka.com/dutch-eredivisie/31-01-2016/feyenoord-vs-den-haag/matches	14670
2015	9	sc-cambuur-leeuwarden	Cambuur	http://www.squawka.com/teams/sc-cambuur-leeuwarden/stats	sc-heerenveen	Heerenveen	http://www.squawka.com/teams/sc-heerenveen/stats	0 - 1	0	1	Dutch Eredivisie	31st January 2016	http://eredivisie.squawka.com/dutch-eredivisie/31-01-2016/cambuur-vs-heerenveen/matches	14672
2015	9	roda-jc-kerkrade	Roda JC	http://www.squawka.com/teams/roda-jc-kerkrade/stats	ajax	Ajax	http://www.squawka.com/teams/ajax/stats	2 - 2	2	2	Dutch Eredivisie	31st January 2016	http://eredivisie.squawka.com/dutch-eredivisie/31-01-2016/roda-jc-vs-ajax/matches	14671
2015	9	n.e.c.	N.E.C.	http://www.squawka.com/teams/n.e.c./stats	az	AZ	http://www.squawka.com/teams/az/stats	0 - 3	0	3	Dutch Eredivisie	30th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/30-01-2016/n-e-cvs-az/matches	14665
2015	9	pec-zwolle	Zwolle	http://www.squawka.com/teams/pec-zwolle/stats	fc-groningen	Groningen	http://www.squawka.com/teams/fc-groningen/stats	1 - 3	1	3	Dutch Eredivisie	30th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/30-01-2016/zwolle-vs-groningen/matches	14666
2015	9	psv	PSV	http://www.squawka.com/teams/psv/stats	de-graafschap	De Graafschap	http://www.squawka.com/teams/de-graafschap/stats	4 - 2	4	2	Dutch Eredivisie	30th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/30-01-2016/psv-vs-de-graafschap/matches	14667
2015	9	vitesse	Vitesse	http://www.squawka.com/teams/vitesse/stats	excelsior	Excelsior	http://www.squawka.com/teams/excelsior/stats	0 - 0	0	0	Dutch Eredivisie	30th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/30-01-2016/vitesse-vs-excelsior/matches	14668
2015	9	willem-ii	Willem II	http://www.squawka.com/teams/willem-ii/stats	heracles-almelo	Heracles	http://www.squawka.com/teams/heracles-almelo/stats	0 - 0	0	0	Dutch Eredivisie	29th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/29-01-2016/willem-ii-vs-heracles/matches	14664
2015	9	feyenoord	Feyenoord	http://www.squawka.com/teams/feyenoord/stats	sc-heerenveen	Heerenveen	http://www.squawka.com/teams/sc-heerenveen/stats	1 - 2	1	2	Dutch Eredivisie	28th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/28-01-2016/feyenoord-vs-heerenveen/matches	14662
2015	9	roda-jc-kerkrade	Roda JC	http://www.squawka.com/teams/roda-jc-kerkrade/stats	fc-utrecht	FC Utrecht	http://www.squawka.com/teams/fc-utrecht/stats	1 - 0	1	0	Dutch Eredivisie	28th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/28-01-2016/roda-jc-vs-fc-utrecht/matches	14663
2015	9	excelsior	Excelsior	http://www.squawka.com/teams/excelsior/stats	psv	PSV	http://www.squawka.com/teams/psv/stats	1 - 3	1	3	Dutch Eredivisie	27th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/27-01-2016/excelsior-vs-psv/matches	14659
2015	9	vitesse	Vitesse	http://www.squawka.com/teams/vitesse/stats	pec-zwolle	Zwolle	http://www.squawka.com/teams/pec-zwolle/stats	1 - 1	1	1	Dutch Eredivisie	27th January 2016	http://eredivisie.squawka.com/dutch-eredivisie/27-01-2016/vitesse-vs-zwolle/matches	14661
