season_id	league_id	home_team_id	home_team_name	home_team_url	away_team_id	away_team_name	away_team_url	result	home_goals	away_goals	league_name	game_date	match_url	match_id
2013	8	southampton	S'hampton	http://www.squawka.com/teams/southampton/stats	manchester-united	Man Utd	http://www.squawka.com/teams/manchester-united/stats	1 - 1	1	1	Premier League	11th May 2014	http://epl.squawka.com/southampton-vs-manchester-united/11-05-2014/english-barclays-premier-league/matches	2567
2013	8	manchester-city	Man City	http://www.squawka.com/teams/manchester-city/stats	west-ham-united	West Ham	http://www.squawka.com/teams/west-ham-united/stats	2 - 0	2	0	Premier League	11th May 2014	http://epl.squawka.com/manchester-city-vs-west-ham-united/11-05-2014/english-barclays-premier-league/matches	2568
2013	8	liverpool	Liverpool	http://www.squawka.com/teams/liverpool/stats	newcastle-united	Newcastle	http://www.squawka.com/teams/newcastle-united/stats	2 - 1	2	1	Premier League	11th May 2014	http://epl.squawka.com/liverpool-vs-newcastle-united/11-05-2014/english-barclays-premier-league/matches	2569
2013	8	sunderland	Sunderland	http://www.squawka.com/teams/sunderland/stats	swansea-city	Swansea	http://www.squawka.com/teams/swansea-city/stats	1 - 3	1	3	Premier League	11th May 2014	http://epl.squawka.com/sunderland-vs-swansea-city/11-05-2014/english-barclays-premier-league/matches	2570
2013	8	hull-city	Hull City	http://www.squawka.com/teams/hull-city/stats	everton	Everton	http://www.squawka.com/teams/everton/stats	0 - 2	0	2	Premier League	11th May 2014	http://epl.squawka.com/hull-city-vs-everton/11-05-2014/english-barclays-premier-league/matches	2571
2013	8	tottenham-hotspur	Spurs	http://www.squawka.com/teams/tottenham-hotspur/stats	aston-villa	A. Villa	http://www.squawka.com/teams/aston-villa/stats	3 - 0	3	0	Premier League	11th May 2014	http://epl.squawka.com/tottenham-hotspur-vs-aston-villa/11-05-2014/english-barclays-premier-league/matches	2572
2013	8	norwich-city	Norwich	http://www.squawka.com/teams/norwich-city/stats	arsenal	Arsenal	http://www.squawka.com/teams/arsenal/stats	0 - 2	0	2	Premier League	11th May 2014	http://epl.squawka.com/norwich-city-vs-arsenal/11-05-2014/english-barclays-premier-league/matches	2573
2013	8	west-bromwich-albion	WBA	http://www.squawka.com/teams/west-bromwich-albion/stats	stoke-city	Stoke	http://www.squawka.com/teams/stoke-city/stats	1 - 2	1	2	Premier League	11th May 2014	http://epl.squawka.com/west-bromwich-albion-vs-stoke-city/11-05-2014/english-barclays-premier-league/matches	2574
2013	8	fulham	Fulham	http://www.squawka.com/teams/fulham/stats	crystal-palace	C. Palace	http://www.squawka.com/teams/crystal-palace/stats	2 - 2	2	2	Premier League	11th May 2014	http://epl.squawka.com/fulham-vs-crystal-palace/11-05-2014/english-barclays-premier-league/matches	2575
2013	8	cardiff-city	Cardiff	http://www.squawka.com/teams/cardiff-city/stats	chelsea	Chelsea	http://www.squawka.com/teams/chelsea/stats	1 - 2	1	2	Premier League	11th May 2014	http://epl.squawka.com/cardiff-city-vs-chelsea/11-05-2014/english-barclays-premier-league/matches	2576
