season_id	league_id	home_team_id	home_team_name	home_team_url	away_team_id	away_team_name	away_team_url	result	home_goals	away_goals	league_name	game_date	match_url
2015	363	atletico-mineiro	Mineiro	http://www.squawka.com/teams/atletico-mineiro/stats	chapecoense	Chapecoense	http://www.squawka.com/teams/chapecoense/stats	3 - 0	3	0	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/mineiro-vs-chapecoense/matches
2015	363	corinthians	Corinthians	http://www.squawka.com/teams/corinthians/stats	avai	Avaí	http://www.squawka.com/teams/avai/stats	1 - 1	1	1	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/corinthians-vs-ava/matches
2015	363	coritiba	Coritiba	http://www.squawka.com/teams/coritiba/stats	vasco-da-gama	Vasco	http://www.squawka.com/teams/vasco-da-gama/stats	0 - 0	0	0	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/coritiba-vs-vasco/matches
2015	363	figueirense	Figueirense	http://www.squawka.com/teams/figueirense/stats	fluminense	Fluminense	http://www.squawka.com/teams/fluminense/stats	1 - 0	1	0	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/figueirense-vs-fluminense/matches
2015	363	flamengo	Flamengo	http://www.squawka.com/teams/flamengo/stats	palmeiras	Palmeiras	http://www.squawka.com/teams/palmeiras/stats	1 - 2	1	2	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/flamengo-vs-palmeiras/matches
2015	363	goias	Goiás	http://www.squawka.com/teams/goias/stats	sao-paulo	São Paulo	http://www.squawka.com/teams/sao-paulo/stats	0 - 1	0	1	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/gois-vs-so-paulo/matches
2015	363	internacional	Internacional	http://www.squawka.com/teams/internacional/stats	cruzeiro	Cruzeiro	http://www.squawka.com/teams/cruzeiro/stats	2 - 0	2	0	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/internacional-vs-cruzeiro/matches
2015	363	joinville	Joinville	http://www.squawka.com/teams/joinville/stats	gremio	Grêmio	http://www.squawka.com/teams/gremio/stats	0 - 2	0	2	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/joinville-vs-grmio/matches
2015	363	ponte-preta	Ponte Preta	http://www.squawka.com/teams/ponte-preta/stats	sport	Sport	http://www.squawka.com/teams/sport/stats	0 - 1	0	1	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/ponte-preta-vs-sport/matches
2015	363	santos	Santos	http://www.squawka.com/teams/santos/stats	atletico-paranaense	Paranaense	http://www.squawka.com/teams/atletico-paranaense/stats	5 - 1	5	1	Brazilian Serie A	6th December 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/06-12-2015/santos-vs-paranaense/matches
2015	363	atletico-paranaense	Paranaense	http://www.squawka.com/teams/atletico-paranaense/stats	flamengo	Flamengo	http://www.squawka.com/teams/flamengo/stats	3 - 0	3	0	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/paranaense-vs-flamengo/matches
2015	363	chapecoense	Chapecoense	http://www.squawka.com/teams/chapecoense/stats	goias	Goiás	http://www.squawka.com/teams/goias/stats	1 - 3	1	3	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/chapecoense-vs-gois/matches
2015	363	palmeiras	Palmeiras	http://www.squawka.com/teams/palmeiras/stats	coritiba	Coritiba	http://www.squawka.com/teams/coritiba/stats	0 - 2	0	2	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/palmeiras-vs-coritiba/matches
2015	363	vasco-da-gama	Vasco	http://www.squawka.com/teams/vasco-da-gama/stats	santos	Santos	http://www.squawka.com/teams/santos/stats	1 - 0	1	0	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/vasco-vs-santos/matches
2015	363	cruzeiro	Cruzeiro	http://www.squawka.com/teams/cruzeiro/stats	joinville	Joinville	http://www.squawka.com/teams/joinville/stats	3 - 0	3	0	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/cruzeiro-vs-joinville/matches
2015	363	gremio	Grêmio	http://www.squawka.com/teams/gremio/stats	atletico-mineiro	Mineiro	http://www.squawka.com/teams/atletico-mineiro/stats	2 - 1	2	1	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/grmio-vs-mineiro/matches
2015	363	sport	Sport	http://www.squawka.com/teams/sport/stats	corinthians	Corinthians	http://www.squawka.com/teams/corinthians/stats	2 - 0	2	0	Brazilian Serie A	29th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/29-11-2015/sport-vs-corinthians/matches
2015	363	avai	Avaí	http://www.squawka.com/teams/avai/stats	ponte-preta	Ponte Preta	http://www.squawka.com/teams/ponte-preta/stats	1 - 0	1	0	Brazilian Serie A	28th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/28-11-2015/ava-vs-ponte-preta/matches
2015	363	fluminense	Fluminense	http://www.squawka.com/teams/fluminense/stats	internacional	Internacional	http://www.squawka.com/teams/internacional/stats	1 - 1	1	1	Brazilian Serie A	28th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/28-11-2015/fluminense-vs-internacional/matches
2015	363	sao-paulo	São Paulo	http://www.squawka.com/teams/sao-paulo/stats	figueirense	Figueirense	http://www.squawka.com/teams/figueirense/stats	3 - 2	3	2	Brazilian Serie A	28th November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/28-11-2015/so-paulo-vs-figueirense/matches
2015	363	coritiba	Coritiba	http://www.squawka.com/teams/coritiba/stats	santos	Santos	http://www.squawka.com/teams/santos/stats	1 - 0	1	0	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/coritiba-vs-santos/matches
2015	363	fluminense	Fluminense	http://www.squawka.com/teams/fluminense/stats	avai	Avaí	http://www.squawka.com/teams/avai/stats	3 - 1	3	1	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/fluminense-vs-ava/matches
2015	363	sport	Sport	http://www.squawka.com/teams/sport/stats	atletico-paranaense	Paranaense	http://www.squawka.com/teams/atletico-paranaense/stats	0 - 0	0	0	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/sport-vs-paranaense/matches
2015	363	flamengo	Flamengo	http://www.squawka.com/teams/flamengo/stats	ponte-preta	Ponte Preta	http://www.squawka.com/teams/ponte-preta/stats	1 - 1	1	1	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/flamengo-vs-ponte-preta/matches
2015	363	atletico-mineiro	Mineiro	http://www.squawka.com/teams/atletico-mineiro/stats	goias	Goiás	http://www.squawka.com/teams/goias/stats	2 - 2	2	2	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/mineiro-vs-gois/matches
2015	363	corinthians	Corinthians	http://www.squawka.com/teams/corinthians/stats	sao-paulo	São Paulo	http://www.squawka.com/teams/sao-paulo/stats	6 - 1	6	1	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/corinthians-vs-so-paulo/matches
2015	363	figueirense	Figueirense	http://www.squawka.com/teams/figueirense/stats	chapecoense	Chapecoense	http://www.squawka.com/teams/chapecoense/stats	0 - 0	0	0	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/figueirense-vs-chapecoense/matches
2015	363	internacional	Internacional	http://www.squawka.com/teams/internacional/stats	gremio	Grêmio	http://www.squawka.com/teams/gremio/stats	1 - 0	1	0	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/internacional-vs-grmio/matches
2015	363	joinville	Joinville	http://www.squawka.com/teams/joinville/stats	vasco-da-gama	Vasco	http://www.squawka.com/teams/vasco-da-gama/stats	1 - 2	1	2	Brazilian Serie A	22nd November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/22-11-2015/joinville-vs-vasco/matches
2015	363	palmeiras	Palmeiras	http://www.squawka.com/teams/palmeiras/stats	cruzeiro	Cruzeiro	http://www.squawka.com/teams/cruzeiro/stats	1 - 1	1	1	Brazilian Serie A	21st November 2015	http://brasil-serie-a.squawka.com/brazilian-serie-a/21-11-2015/palmeiras-vs-cruzeiro/matches
